Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
28-07-2019,2019,Bridgeport,136190,199000,?,Detached House,3,3,915,1.0258995,East
28-07-2019,2019,Fairfield,,1290000,Single Family,Detached House,3,2,914,1.0258995,South
31-07-2019,2019,,1880270,2775000,Single Family,Detached House,3,2,944,1.0258995,South
31-07-2019,2019,Stamford,529810,709000,Single Family,Detached House,3,3,1075,1.0258995,North
31-07-2019,2019,Waterbury,64400,30000,Single Family,Detached House,3,1,,1.0258995,West
31-07-2019,2019,Waterbury,,124000,Single Family,Detached House,3,3,920,1.0258995,East
31-07-2019,2019,Bridgeport,116160,225000,Three Family,Triplex,6,5,1903,1.0258995,West
31-07-2019,2019,Stamford,407350,625000,Single Family,Detached House,3,3,922,1.0258995,West
31-07-2019,2019,Waterbury,84440,91780,Single Family,Detached House,3,2,988,1.0258995,South
31-07-2019,2019,Waterbury,113450,136171,Single Family,Detached House,3,3,973,1.0258995,North
01-08-2019,2019,Bridgeport,107370,150000,Single Family,Detached House,3,2,1045,1.0258995,East
01-08-2019,2019,Norwalk,163030,165375,Single Family,Detached House,3,2,1049,1.0258995,South
01-08-2019,2019,Bridgeport,199010,5000,Three Family,Triplex,6,6,2081,1.0258995,North
01-08-2019,2019,Fairfield,301140,1102000,Single Family,Detached House,3,1,1009,1.0258995,West
01-08-2019,2019,Greenwich,890190,1090000,?,Detached House,3,2,,1.0258995,East
01-08-2019,2019,,110530,234000,Two Family,Duplex,4,3,,1.0258995,West
02-08-2019,2019,,,450000,Single Family,Detached House,3,2,1081,1.0258995,East
02-08-2019,2019,Stamford,479800,705000,Single Family,Detached House,3,1,1018,1.0258995,West
02-08-2019,2019,,256710,450000,Single Family,Detached House,3,1,947,1.0258995,West
02-08-2019,2019,Stamford,223530,387500,?,Detached House,3,1,1010,1.0258995,West
03-08-2019,2019,Bridgeport,131120,245000,Two Family,Duplex,4,2,1265,1.0258995,East
04-08-2019,2019,Greenwich,630980,1128000,Single Family,Detached House,3,3,926,1.0258995,West
04-08-2019,2019,Norwalk,547580,887000,Single Family,Detached House,3,1,1056,1.0258995,North
04-08-2019,2019,Fairfield,,1725000,Single Family,Detached House,3,1,,1.0258995,North
04-08-2019,2019,Norwalk,348390,352740,Single Family,Detached House,3,3,941,1.0258995,East
04-08-2019,2019,Waterbury,84900,115000,Single Family,Detached House,3,3,988,1.0258995,East
04-08-2019,2019,Waterbury,47030,79901,?,Triplex,6,4,1929,1.0258995,East
04-08-2019,2019,Fairfield,,1425000,Single Family,Detached House,3,2,915,1.0258995,South
07-08-2019,2019,,75490,75000,Single Family,Detached House,3,2,928,1.0258995,North
07-08-2019,2019,Stamford,371210,742000,Single Family,Detached House,3,1,1005,1.0258995,North
07-08-2019,2019,,2305870,3600000,Single Family,Detached House,3,1,900,1.0258995,West
07-08-2019,2019,Fairfield,240450,312000,Single Family,Detached House,3,2,911,1.0258995,North
07-08-2019,2019,Stamford,207403,450000,Two Family,Duplex,4,2,1427,1.0258995,West
08-08-2019,2019,Fairfield,829080,2300000,Single Family,Detached House,3,3,1004,1.0258995,South
08-08-2019,2019,Greenwich,3074260,6600000,Single Family,Detached House,3,3,976,1.0258995,South
08-08-2019,2019,Fairfield,1170680,1879000,?,Detached House,3,2,1012,1.0258995,North
09-08-2019,2019,Norwalk,,305000,Single Family,Detached House,3,1,1002,1.0258995,North
10-08-2019,2019,Stamford,,420000,Single Family,Detached House,3,1,1038,1.0258995,West
10-08-2019,2019,Bridgeport,131250,130000,Three Family,Triplex,6,4,2079,1.0258995,East
10-08-2019,2019,Bridgeport,,164000,Single Family,Detached House,3,3,988,1.0258995,East
11-08-2019,2019,Greenwich,572320,848000,Single Family,Detached House,3,3,962,1.0258995,North
11-08-2019,2019,Waterbury,91770,170000,?,Detached House,3,1,1031,1.0258995,East
11-08-2019,2019,Waterbury,89230,108000,Single Family,Detached House,3,3,937,1.0258995,West
11-08-2019,2019,Fairfield,789460,1000000,Single Family,Detached House,3,3,,1.0258995,North
11-08-2019,2019,Greenwich,,1325000,?,Detached House,3,3,1041,1.0258995,East
11-08-2019,2019,Stamford,,530000,Single Family,Detached House,3,2,951,1.0258995,West
14-08-2019,2019,Bridgeport,118040,115000,Single Family,Detached House,3,3,1096,1.0258995,West
14-08-2019,2019,,272650,432000,Single Family,Detached House,3,3,1077,1.0258995,North
15-08-2019,2019,Norwalk,291748,480000,?,Detached House,3,3,1042,1.0258995,South
16-08-2019,2019,Greenwich,1889720,3500000,Single Family,Detached House,3,3,1031,1.0258995,West
16-08-2019,2019,Waterbury,79520,117000,?,Detached House,3,1,,1.0258995,East
17-08-2019,2019,Bridgeport,60360,62500,?,Detached House,3,1,961,1.0258995,South
17-08-2019,2019,Norwalk,215160,330000,Single Family,Detached House,3,2,991,1.0258995,North
17-08-2019,2019,Fairfield,750330,1069000,Single Family,Detached House,3,3,952,1.0258995,East
21-08-2019,2019,Waterbury,110110,107640,Two Family,Duplex,4,3,1318,1.0258995,South
21-08-2019,2019,Stamford,562700,750000,Single Family,Detached House,3,3,,1.0258995,North
21-08-2019,2019,Stamford,416940,847000,Single Family,Detached House,3,2,,1.0258995,West
21-08-2019,2019,Stamford,345460,630000,?,Detached House,3,3,1021,1.0258995,North
21-08-2019,2019,Bridgeport,71200,50500,Single Family,Detached House,3,1,1091,1.0258995,North
22-08-2019,2019,Fairfield,259350,375000,Single Family,Detached House,3,3,933,1.0258995,West
22-08-2019,2019,Bridgeport,98160,180000,Single Family,Detached House,3,3,1048,1.0258995,West
22-08-2019,2019,Bridgeport,,229067,Three Family,Triplex,6,6,2028,1.0258995,North
22-08-2019,2019,Bridgeport,,59000,Single Family,Detached House,3,3,,1.0258995,East
22-08-2019,2019,Fairfield,,884000,Single Family,Detached House,3,3,,1.0258995,North
22-08-2019,2019,Waterbury,61440,25000,Single Family,Detached House,3,2,1091,1.0258995,East
23-08-2019,2019,Greenwich,,1855000,Single Family,Detached House,3,2,1089,1.0258995,South
24-08-2019,2019,,,1271000,Single Family,Detached House,3,3,962,1.0258995,East
24-08-2019,2019,Waterbury,94960,40000,Single Family,Detached House,3,3,1004,1.0258995,East
24-08-2019,2019,Fairfield,581350,875000,Single Family,Detached House,3,3,1052,1.0258995,North
24-08-2019,2019,Bridgeport,138010,160000,Three Family,Triplex,6,4,2062,1.0258995,North
24-08-2019,2019,Norwalk,207730,335000,Single Family,Detached House,3,2,939,1.0258995,South
25-08-2019,2019,,81970,100000,?,Duplex,4,3,1347,1.0258995,South
25-08-2019,2019,Bridgeport,159450,290000,?,Triplex,6,5,2100,1.0258995,North
25-08-2019,2019,Waterbury,105320,140000,Single Family,Detached House,3,2,,1.0258995,West
25-08-2019,2019,Stamford,1044330,1285000,Single Family,Detached House,3,2,1050,1.0258995,South
25-08-2019,2019,Greenwich,679420,1405000,Single Family,Detached House,3,2,1049,1.0258995,East
28-08-2019,2019,Greenwich,1646330,2255000,Single Family,Detached House,3,3,1052,1.0258995,East
28-08-2019,2019,Norwalk,392940,537500,Single Family,Detached House,3,1,,1.0258995,South
29-08-2019,2019,Bridgeport,179220,305000,Single Family,Detached House,3,1,,1.0258995,West
29-08-2019,2019,Fairfield,532840,736000,Single Family,Detached House,3,1,992,1.0258995,North
30-08-2019,2019,Greenwich,945420,1430000,?,Detached House,3,2,984,1.0258995,South
30-08-2019,2019,Norwalk,234360,340000,Single Family,Detached House,3,2,1051,1.0258995,West
30-08-2019,2019,Fairfield,1080310,2080000,Single Family,Detached House,3,2,933,1.0258995,East
30-08-2019,2019,Stamford,447100,800000,?,Detached House,3,2,,1.0258995,North
31-08-2019,2019,Fairfield,434420,628875,Single Family,Detached House,3,3,1000,1.0258995,East
31-08-2019,2019,Bridgeport,127410,160000,?,Duplex,4,2,,1.0258995,West
31-08-2019,2019,Bridgeport,108320,120000,?,Detached House,3,1,1077,1.0258995,West
31-08-2019,2019,Waterbury,48110,60000,Three Family,Triplex,6,6,,1.0258995,West
31-08-2019,2019,Norwalk,306160,309750,Single Family,Detached House,3,3,,1.0258995,West
31-08-2019,2019,Waterbury,63430,113000,Single Family,Detached House,3,2,,1.0258995,West
31-08-2019,2019,Norwalk,293820,400000,Single Family,Detached House,3,1,990,1.0258995,North
01-09-2019,2019,Greenwich,500640,725000,Two Family,Duplex,4,4,1478,1.0258995,South
01-09-2019,2019,Bridgeport,,170000,Single Family,Detached House,3,3,1031,1.0258995,North
01-09-2019,2019,Bridgeport,65550,108000,Single Family,Detached House,3,1,,1.0258995,West
01-09-2019,2019,Greenwich,3961510,3250000,Single Family,Detached House,3,3,1031,1.0258995,South
01-09-2019,2019,,,275000,Single Family,Detached House,3,1,1096,1.0258995,West
01-09-2019,2019,Waterbury,96120,184000,Single Family,Detached House,3,1,1045,1.0258995,East
05-09-2019,2019,Bridgeport,117570,179900,Single Family,Detached House,3,3,1027,1.0258995,South
05-09-2019,2019,,322540,450000,?,Detached House,3,1,1022,1.0258995,East
05-09-2019,2019,Stamford,352000,521000,Single Family,Detached House,3,1,912,1.0258995,North
05-09-2019,2019,,91880,95000,Three Family,Triplex,6,6,1955,1.0258995,East
05-09-2019,2019,Bridgeport,123870,215000,Single Family,Detached House,3,1,1006,1.0258995,West
05-09-2019,2019,Stamford,238750,390000,Single Family,Detached House,3,1,903,1.0258995,North
06-09-2019,2019,Bridgeport,192380,309000,Single Family,Detached House,3,3,1072,1.0258995,West
06-09-2019,2019,Greenwich,5617920,22000000,Single Family,Detached House,3,2,955,1.0258995,East
06-09-2019,2019,Bridgeport,108440,125000,Two Family,Duplex,4,3,1218,1.0258995,North
06-09-2019,2019,Waterbury,65060,63000,Single Family,Detached House,3,1,913,1.0258995,North
07-09-2019,2019,Fairfield,1027880,1575000,Single Family,Detached House,3,1,999,1.0258995,East
07-09-2019,2019,Stamford,354060,582500,Single Family,Detached House,3,3,933,1.0258995,West
07-09-2019,2019,Bridgeport,112200,255000,Two Family,Duplex,4,2,1310,1.0258995,East
07-09-2019,2019,Greenwich,1062530,1605000,Single Family,Detached House,3,1,909,1.0258995,West
08-09-2019,2019,,104000,210000,?,Duplex,4,2,1341,1.0258995,West
11-09-2019,2019,Waterbury,,119900,Three Family,Triplex,6,5,1838,1.0258995,West
11-09-2019,2019,,2641170,4550000,Single Family,Detached House,3,3,1097,1.0258995,South
11-09-2019,2019,Bridgeport,91870,88100,?,Duplex,4,3,1441,1.0258995,West
11-09-2019,2019,,,570000,Single Family,Detached House,3,2,1090,1.0258995,West
11-09-2019,2019,Bridgeport,113070,136563,Two Family,Duplex,4,2,1284,1.0258995,North
11-09-2019,2019,Waterbury,40520,75000,Four Family,Fourplex,8,7,2433,1.0258995,West
12-09-2019,2019,Stamford,273580,485000,Single Family,Detached House,3,2,1020,1.0258995,West
12-09-2019,2019,,137480,335000,Two Family,Duplex,4,3,1458,1.0258995,South
13-09-2019,2019,,276360,440000,Single Family,Detached House,3,1,1073,1.0258995,South
13-09-2019,2019,Waterbury,65070,45000,?,Detached House,3,2,918,1.0258995,East
14-09-2019,2019,Bridgeport,148320,220000,Single Family,Detached House,3,1,956,1.0258995,South
14-09-2019,2019,Greenwich,1109570,1763500,?,Detached House,3,3,975,1.0258995,West
14-09-2019,2019,Norwalk,877210,1675000,Single Family,Detached House,3,1,1005,1.0258995,West
14-09-2019,2019,Greenwich,854490,1175000,?,Detached House,3,1,1037,1.0258995,East
15-09-2019,2019,Waterbury,53220,76534,Three Family,Triplex,6,5,1821,1.0258995,East
15-09-2019,2019,Waterbury,88830,120000,Single Family,Detached House,3,2,933,1.0258995,South
15-09-2019,2019,Stamford,609270,875000,Single Family,Detached House,3,2,1097,1.0258995,West
15-09-2019,2019,Stamford,284980,440000,Single Family,Detached House,3,2,950,1.0258995,North
18-09-2019,2019,Fairfield,311150,505000,Single Family,Detached House,3,3,,1.0258995,North
18-09-2019,2019,Bridgeport,130740,220000,Three Family,Triplex,6,6,1878,1.0258995,East
18-09-2019,2019,Fairfield,240170,345000,Single Family,Detached House,3,3,1031,1.0258995,East
18-09-2019,2019,Greenwich,,513000,Single Family,Detached House,3,1,1062,1.0258995,West
18-09-2019,2019,Waterbury,67310,81600,Three Family,Triplex,6,5,1898,1.0258995,East
18-09-2019,2019,Norwalk,222300,500000,Three Family,Triplex,6,5,1875,1.0258995,South
18-09-2019,2019,Greenwich,537250,1179000,Single Family,Detached House,3,1,1093,1.0258995,North
18-09-2019,2019,Bridgeport,113470,265000,Two Family,Duplex,4,4,1273,1.0258995,North
19-09-2019,2019,Greenwich,1855210,2650000,Single Family,Detached House,3,2,1022,1.0258995,West
19-09-2019,2019,Waterbury,74870,125000,Single Family,Detached House,3,1,996,1.0258995,West
19-09-2019,2019,Bridgeport,177640,128800,Single Family,Detached House,3,3,917,1.0258995,West
20-09-2019,2019,Waterbury,144720,195000,Single Family,Detached House,3,2,989,1.0258995,West
20-09-2019,2019,Stamford,,480000,?,Detached House,3,3,986,1.0258995,East
21-09-2019,2019,Stamford,314330,330000,?,Duplex,4,2,1242,1.0258995,East
21-09-2019,2019,Waterbury,95220,106122,Three Family,Triplex,6,6,2131,1.0258995,South
21-09-2019,2019,Stamford,211380,450000,Single Family,Detached House,3,2,1008,1.0258995,West
21-09-2019,2019,Fairfield,607040,790000,Single Family,Detached House,3,3,919,1.0258995,East
22-09-2019,2019,Stamford,259190,515000,?,Detached House,3,3,918,1.0258995,East
22-09-2019,2019,Norwalk,167850,345000,?,Duplex,4,2,1361,1.0258995,East
22-09-2019,2019,Waterbury,48720,80000,Single Family,Detached House,3,1,1045,1.0258995,West
22-09-2019,2019,Waterbury,118190,199900,?,Duplex,4,2,1292,1.0258995,North
22-09-2019,2019,Stamford,295230,420000,Single Family,Detached House,3,1,1098,1.0258995,West
25-09-2019,2019,Bridgeport,122540,145000,?,Detached House,3,2,949,1.0258995,South
25-09-2019,2019,Waterbury,,140000,Single Family,Detached House,3,3,929,1.0258995,West
25-09-2019,2019,Norwalk,,1500000,Single Family,Detached House,3,1,1070,1.0258995,East
25-09-2019,2019,Norwalk,343500,489352,Single Family,Detached House,3,3,969,1.0258995,West
25-09-2019,2019,Bridgeport,,200000,?,Detached House,3,2,,1.0258995,North
26-09-2019,2019,Bridgeport,190270,275000,Single Family,Detached House,3,3,1012,1.0258995,South
26-09-2019,2019,Fairfield,214480,347500,Single Family,Detached House,3,1,1085,1.0258995,North
26-09-2019,2019,Waterbury,79750,119900,Single Family,Detached House,3,2,943,1.0258995,South
27-09-2019,2019,Bridgeport,166450,260000,Three Family,Triplex,6,5,1921,1.0258995,South
27-09-2019,2019,,279170,402000,Single Family,Detached House,3,3,964,1.0258995,West
27-09-2019,2019,Bridgeport,78170,73500,Single Family,Detached House,3,1,937,1.0258995,North
27-09-2019,2019,,120040,229000,Two Family,Duplex,4,4,1495,1.0258995,East
28-09-2019,2019,Bridgeport,120930,136000,Single Family,Detached House,3,1,,1.0258995,East
28-09-2019,2019,Bridgeport,118090,195000,Single Family,Detached House,3,2,904,1.0258995,North
28-09-2019,2019,Waterbury,78960,75000,Two Family,Duplex,4,4,1409,1.0258995,East
28-09-2019,2019,Bridgeport,123730,131100,Three Family,Triplex,6,4,1860,1.0258995,West
29-09-2019,2019,Fairfield,,695000,Single Family,Detached House,3,3,1054,1.0258995,South
29-09-2019,2019,Fairfield,291130,375000,Single Family,Detached House,3,1,1015,1.0258995,East
29-09-2019,2019,Waterbury,85200,118000,Single Family,Detached House,3,2,1075,1.0258995,North
02-10-2019,2019,,548160,585000,Single Family,Detached House,3,1,1055,1.0258995,West
02-10-2019,2019,Bridgeport,119280,175000,Single Family,Detached House,3,3,1096,1.0258995,North
02-10-2019,2019,West Hartford,246890,385000,Single Family,Detached House,3,1,1096,1.0258995,South
02-10-2019,2019,Bridgeport,159630,220000,Three Family,Triplex,6,6,1808,1.0258995,North
02-10-2019,2019,West Hartford,179200,271500,Single Family,Detached House,3,3,1015,1.0258995,East
02-10-2019,2019,West Hartford,317450,386000,Single Family,Detached House,3,1,1077,1.0258995,South
02-10-2019,2019,Bridgeport,147490,157000,Single Family,Detached House,3,1,1039,1.0258995,North
03-10-2019,2019,Norwalk,,1610000,?,Detached House,3,3,927,1.0258995,East
03-10-2019,2019,,229160,335000,Single Family,Detached House,3,1,1062,1.0258995,East
04-10-2019,2019,Fairfield,295120,517000,Single Family,Detached House,3,2,1060,1.0258995,West
04-10-2019,2019,Bridgeport,,121000,Single Family,Detached House,3,1,1080,1.0258995,East
05-10-2019,2019,Greenwich,3500000,4500000,Single Family,Detached House,3,1,1049,1.0258995,North
05-10-2019,2019,Norwalk,213450,140000,Single Family,Detached House,3,1,,1.0258995,East
06-10-2019,2019,Fairfield,303730,475000,Single Family,Detached House,3,2,,1.0258995,East
06-10-2019,2019,Fairfield,859110,1097500,Single Family,Detached House,3,2,,1.0258995,East
11-10-2019,2019,Norwalk,259500,368000,?,Detached House,3,1,954,1.0258995,West
11-10-2019,2019,Bridgeport,95760,190125,?,Detached House,3,3,908,1.0258995,West
11-10-2019,2019,West Hartford,242970,333000,Single Family,Detached House,3,1,1029,1.0258995,West
11-10-2019,2019,West Hartford,214830,345000,?,Detached House,3,2,921,1.0258995,North
11-10-2019,2019,West Hartford,228620,332500,Single Family,Detached House,3,2,,1.0258995,South
11-10-2019,2019,Bridgeport,96620,86000,Single Family,Detached House,3,1,984,1.0258995,East
12-10-2019,2019,Bridgeport,130610,260000,Three Family,Triplex,6,5,2051,1.0258995,East
12-10-2019,2019,,920500,1115000,Single Family,Detached House,3,2,,1.0258995,North
13-10-2019,2019,Bridgeport,145010,170000,Single Family,Detached House,3,3,1075,1.0258995,North
13-10-2019,2019,Greenwich,1432200,2225000,Single Family,Detached House,3,1,953,1.0258995,East
16-10-2019,2019,West Hartford,294770,535000,Single Family,Detached House,3,3,905,1.0258995,North
16-10-2019,2019,West Hartford,593460,900000,Single Family,Detached House,3,3,983,1.0258995,South
16-10-2019,2019,Bridgeport,148510,240000,Three Family,Triplex,6,6,1881,1.0258995,East
16-10-2019,2019,,257320,479900,Single Family,Detached House,3,1,930,1.0258995,North
16-10-2019,2019,Bridgeport,114360,218500,Two Family,Duplex,4,2,,1.0258995,West
16-10-2019,2019,West Hartford,98350,172000,?,Detached House,3,3,1047,1.0258995,East
16-10-2019,2019,Bridgeport,130210,225000,Two Family,Duplex,4,2,1243,1.0258995,North
17-10-2019,2019,West Hartford,116550,157000,?,Detached House,3,2,987,1.0258995,West
17-10-2019,2019,West Hartford,263690,420000,Single Family,Detached House,3,1,1061,1.0258995,East
17-10-2019,2019,Norwalk,175360,155000,Single Family,Detached House,3,2,1008,1.0258995,East
17-10-2019,2019,Bridgeport,490550,430000,Single Family,Detached House,3,2,1084,1.0258995,East
17-10-2019,2019,West Hartford,226940,330000,Single Family,Detached House,3,3,1026,1.0258995,North
18-10-2019,2019,Norwalk,266260,573000,Three Family,Triplex,6,5,1800,1.0258995,East
18-10-2019,2019,,1493310,2625000,?,Detached House,3,1,,1.0258995,East
18-10-2019,2019,West Hartford,292040,474900,Single Family,Detached House,3,2,,1.0258995,South
